id,privacyStatus,title,publishedDate,duration,tags,views,likes,comments,topicCategories,liveStreamActualStartTime,liveStreamActualEndTime,liveStreamScheduledStartTime,localizations
Rn557s0Cmus,public,【新ボイス発表】頑張ってる君に,2023-11-16T09:00:09Z,PT1M3S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'ASMR']",106899,7988,223,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2023-11-16T09:00:09Z,2023-11-16T09:02:08Z,2023-11-16T09:00:00Z,['en']
UFEfqhuEsMA,public,【アキネータークイズ】可愛いですか？ #hololivefesEXPO24 #夏色まつり #ホロライブ #hololive,2023-11-15T10:00:18Z,PT42S,[],670763,39580,317,['https://en.wikipedia.org/wiki/Video_game_culture'],,,,[]
kWH5mX6R5aQ,public,【重大告知あり】ほろ〜かる情報局【 #ほろ～かる 】,2023-11-14T12:52:11Z,PT51M13S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '大神ミオ', '白上フブキ', '京都', 'ほろ～かる', '重大告知', 'ラプラス・ダークネス', '大空スバル', '百鬼あやめ', 'さくらみこ', '風真いろは', 'Ookami Mio', 'Shirakami Fubuki', 'Oozora Subaru', 'Nakiri Ayame', 'Sakura Miko', 'Kazama Iroha', 'La+ Darknesss']",200655,12859,187,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2023-11-14T11:58:09Z,2023-11-14T12:49:12Z,2023-11-14T12:00:00Z,[]
uahUPYWX0BQ,public,【アキネータークイズ】途中で「正解！」って言いそうになったんだけど #hololivefesEXPO24 #ときのそら #ホロライブ #hololive,2023-11-14T10:04:24Z,PT40S,[],671304,47021,371,['https://en.wikipedia.org/wiki/Video_game_culture'],,,,[]
EEc6ERUv3jQ,public,【3D】新レッスン着！ガチ練習配信！【#HoshimaticProject】,2023-11-13T12:08:43Z,PT1H4M19S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'ときのそら', '夏色まつり', 'アキ・ローゼンタール', '大空スバル', '星街すいせい', '常闇トワ', '桃鈴ねね', '沙花叉クロヱ', '博衣こより', '風真いろは']",811749,45550,641,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2023-11-13T10:59:37Z,2023-11-13T12:03:56Z,2023-11-13T11:00:00Z,[]
gr4LUOScQ3U,public,入れ替わってる〜！？　#ホロライブ #ホロぐら #hololive #姫森ルーナ #兎田ぺこら,2023-11-13T10:26:27Z,PT11S,[],589373,37804,216,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
m-yQxfwK7f8,public,【アニメ】天気を操る女の子！あめあめふれふれ～！,2023-11-12T09:00:27Z,PT2M32S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'yt:cc=on']",1015407,74406,2498,['https://en.wikipedia.org/wiki/Video_game_culture'],,,,"['es', 'zh-Hans', 'id', 'zh-Hant', 'en', 'ko']"
loLrsu6OEXQ,public,ぐるぐる＠まわる＠まわルーナ #ホロライブ #hololive #姫森ルーナ #shorts,2023-11-10T10:00:29Z,PT15S,[],358519,31350,208,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
Oo8JTZgxwRQ,public,ヒッ！陽キャ！ #ホロぐら #ホロライブ #hololive #星街すいせい #天音かなた #白上フブキ #小鳥遊キアラ #アイラニ・イオフィフティーン,2023-11-08T10:11:43Z,PT12S,[],1104494,72520,519,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
YAArFd2gWzU,public,【3D新企画告知】この10人で何やるんですか？【#急に集められた10人】,2023-11-06T11:06:01Z,PT1H1M7S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'ときのそら', '星街すいせい', 'アキ・ローゼンタール', '夏色まつり', '大空スバル', '常闇トワ', '桃鈴ねね', '博衣こより', '沙花叉クロヱ', '風真いろは', 'ダンス']",607721,32510,439,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2023-11-06T10:00:07Z,2023-11-06T11:01:07Z,2023-11-06T10:00:00Z,[]
rJndIKrC8fs,public,まずいまずいの歌 #ホロライブ #hololive #shorts #常闇トワ,2023-11-06T10:00:39Z,PT35S,[],1389203,117509,1045,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
RnuEUum647Q,public,【アニメ】新ネタ入荷しました～♪,2023-11-05T09:00:18Z,PT1M51S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'yt:cc=on']",912481,58138,2052,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['id', 'zh-Hant', 'ko', 'zh-Hans', 'es', 'en']"
C1KPAVgNBXw,public,【けーたいみしてよ】圧が強い百鬼あやめ #ホロライブ #hololive #shorts,2023-11-03T10:00:10Z,PT24S,[],1217362,120506,1559,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
EnM3fBso3vU,public,【新ボイス発表】スポーツの秋！あなたはどのチームに参加したい？,2023-11-02T09:30:10Z,PT1M11S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '運動会', 'ホロライブ大運動会']",94264,7192,176,[],2023-11-02T09:30:10Z,2023-11-02T09:33:16Z,2023-11-02T09:30:00Z,['en']
4Ki1kBSu0fw,public,いいわけバニー #ホロライブ #hololive #兎田ぺこら #shorts,2023-11-01T10:00:03Z,PT25S,[],617430,56782,487,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
CUdGKMgBY-M,public,カンカンカンカン！うるさい！ #ホロぐら #ホロライブ #hololive #雪花ラミィ #カエラ・コヴァルスキア #shorts,2023-10-30T10:08:17Z,PT18S,[],367767,21016,166,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
JWMC9_NNLv8,public,【イタズラしてこないの…？】ぶりっ子？あざとい？どちらが好きですか？【#あざと可愛い選手権】,2023-10-30T09:00:11Z,PT13M32S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR']",297830,16401,394,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2023-10-30T09:00:11Z,2023-10-30T09:15:37Z,2023-10-30T09:00:00Z,"['es', 'en']"
OVnthKVMr-E,public,【3D】3期生集合♪楽しくカラオケ行こ！【#3期生3Dカラオケ】,2023-10-29T12:04:18Z,PT1H1M23S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'カラオケ', 'JOYSOUND', 'ライブ', '兎田ぺこら', '宝鐘マリン', '不知火フレア', '白銀ノエル']",851695,38723,596,['https://en.wikipedia.org/wiki/Video_game_culture'],2023-10-29T10:58:21Z,2023-10-29T11:59:38Z,2023-10-29T11:00:00Z,[]
sOMYemqZSEI,public,【アニメ】君を鍛えちゃうぞ～？,2023-10-29T09:00:37Z,PT1M52S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'yt:cc=on']",712428,52485,1889,[],,,,"['en', 'es', 'zh-Hans', 'ko', 'id', 'zh-Hant']"
h8jbyPWKKOQ,public,ギャル語を学ぶ湊あくあ #ホロライブ #ホロぐら #hololive #shorts #ベスティア・ゼータ,2023-10-27T10:00:29Z,PT13S,[],849191,58032,192,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
gHrM2FQzoTQ,public,【cover】誇り高きアイドル／ときのそら（hololive × HoneyWorks） 【#ホロハニ】,2023-10-25T13:00:07Z,PT4M20S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'Honeyworks', '誇り高きアイドル', 'ときのそら', 'アイドル', '誇り高き', 'ホロハニ', 'MV']",529790,34548,785,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Rock_music']",2023-10-25T13:00:07Z,2023-10-25T13:06:25Z,2023-10-25T13:00:00Z,['en']
Mu3sXFLmiq4,public,音量設定を間違えてとんでもない動画になったAZKi #shorts #ホロライブ #音割れ,2023-10-25T10:00:25Z,PT19S,[],2284492,191152,2382,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
gP3M4mojWtI,public,【つぐのひ】美魔女の真実を求め、我々スタッフは秘宝船へ向かった…【友人A/春先のどか/ホロライブ】,2023-10-24T11:41:51Z,PT1H36M48S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR']",141808,10134,55,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",2023-10-24T09:59:50Z,2023-10-24T11:36:38Z,2023-10-24T10:00:00Z,[]
dEyWsuNz2Oc,public,脳筋体操 #ホロライブ #ホロぐら #hololive #shorts #白銀ノエル,2023-10-23T10:00:33Z,PT36S,[],942775,77950,791,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
rAtmxUCMVYM,public,【女子会】気づいたの…私、スバルくんのことが好き❤︎【#妄想相関図】,2023-10-23T09:00:11Z,PT18M4S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '少女漫画', '女子会', '妄想', '恋', '恋愛', 'ヒロイン', 'ラノベ', '夜空メル', 'ラプラス・ダークネス', '桃鈴ねね', '夏色まつり', 'Yozora Mel', 'La+ Darknesss', 'Momosuzu Nene', 'Natsuiro Matsuri']",205410,11548,455,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2023-10-23T09:00:11Z,2023-10-23T09:20:09Z,2023-10-23T09:00:00Z,"['es', 'en']"
yJOSI6d783Y,public,【アニメ】マニュアルじゃないホントの気持ち！,2023-10-22T09:00:39Z,PT1M46S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'yt:cc=on']",675768,50472,1506,['https://en.wikipedia.org/wiki/Video_game_culture'],,,,"['en', 'ko', 'zh-Hant', 'id', 'zh-Hans', 'es']"
LUHRGbfbH-U,public,【ピン抜きゲーム】角巻わためを宝箱に導け！ #ホロライブ #hololive #shorts,2023-10-20T10:00:17Z,PT32S,[],651833,48995,646,['https://en.wikipedia.org/wiki/Video_game_culture'],,,,[]
h0cidsmjB_I,public,【新ボイス発表】リラックスして睡眠へ,2023-10-19T09:00:10Z,PT1M4S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR']",91971,7517,209,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2023-10-19T09:00:10Z,2023-10-19T09:03:09Z,2023-10-19T09:00:00Z,['en']
4uZYHlc68j0,public,アイドルVTuberの理想と現実 #ホロライブ #hololive #shorts,2023-10-18T10:00:06Z,PT45S,[],1884425,101841,1170,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
zLg4KSsa70k,public,【重大発表あり】試練！格付けアイランドにご招待！【#ホロの試練5】,2023-10-17T11:58:55Z,PT51M35S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'ときのそら', '夏色まつり', 'AZKi', '白銀ノエル', 'ラプラス・ダークネス']",261853,14421,121,['https://en.wikipedia.org/wiki/Video_game_culture'],2023-10-17T11:03:52Z,2023-10-17T11:55:35Z,2023-10-17T11:00:00Z,['en']
WZ-atV1uiG8,public,このあと岩に追いかけられる！　#ホロライブ #ホロぐら #hololive #shorts,2023-10-16T10:05:25Z,PT19S,[],674765,39443,124,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
LzBezM1xzYQ,public,【大調査】おじいちゃん、わたしたちのこと知ってますか？【#わたしら巣鴨編】,2023-10-16T09:00:10Z,PT12M42S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'インタビュー', 'アンケート', '調査', '街頭', '巣鴨', '認知度', '高齢者', 'アキ・ローゼンタール', 'アキロゼ', 'Aki Rosenthal', '白銀ノエル', 'Shirogane Noel', '天音かなた', 'Amane Kanata']",182545,10909,519,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2023-10-16T09:00:10Z,2023-10-16T09:14:48Z,2023-10-16T09:00:00Z,"['en', 'es']"
L4kP2gmM01A,public,【アニメ】自己肯定感が乱高下するメイド,2023-10-15T09:00:11Z,PT2M28S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'yt:cc=on']",566314,37336,1191,['https://en.wikipedia.org/wiki/Video_game_culture'],,,,"['id', 'en', 'es', 'zh-Hant', 'ko', 'zh-Hans']"
Ly6CVfps0Jg,public,未来のスター募集中！？ #かわいこちぇっく！ #ホロハニ #shorts,2023-10-15T07:00:07Z,PT12S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '戌神ころね']",190032,16931,82,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
u48YDWf0iJU,public,全力ころね先生！ #ホロハニ #shorts,2023-10-14T07:00:24Z,PT28S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR']",193506,16812,96,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
eRCS_W4I0qo,public,低身長あるある#hololive #ホロライブ #ラプラス・ダークネス,2023-10-13T10:00:29Z,PT46S,[],1800646,112626,1437,['https://en.wikipedia.org/wiki/Video_game_culture'],,,,[]
a9xjIfe-IQw,public,ﾋﾟｯﾋﾟﾋﾟﾋﾟ #ホロハニ #shorts #戌神ころね,2023-10-13T07:00:00Z,PT27S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '戌神ころね', 'かわいこちぇっく！']",253941,24113,110,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
Cj7XL4qKYnE,public,お前はもう干からびちゃったもんなぁ　#ホロぐら #ホロライブ #hololive #shorts #尾丸ポルカ #雪花ラミィ,2023-10-11T10:00:17Z,PT16S,[],458594,33951,229,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
UwDQ1Ypj9yM,public,【対談バラエティ】#わかり愛たいふたり【ラプラス・ダークネス＆風真いろは編】,2023-10-09T09:00:10Z,PT26M34S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '公式番組', 'バラエティ', '対談', 'トーク', 'ラプラス・ダークネス', '風真いろは']",373217,21086,858,['https://en.wikipedia.org/wiki/Video_game_culture'],2023-10-09T09:00:10Z,2023-10-09T09:28:39Z,2023-10-09T09:00:00Z,"['en', 'es']"
lxHYnkSFXN8,public,【アニメ】魔法を思い出したいお嬢様,2023-10-08T09:00:24Z,PT2M40S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'yt:cc=on']",594344,43119,1264,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['ko', 'zh-Hans', 'en', 'zh-Hant', 'id', 'es']"
6cF7h3zZr38,public,【新ボイス発表】トリック オア トリート！ お菓子の準備はOK？それとも……？　まさかの、あの人からもコメントが！？,2023-10-06T09:00:12Z,PT1M29S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'ハロウィン', 'ボイス']",66900,5729,125,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2023-10-06T09:00:12Z,2023-10-06T09:03:34Z,2023-10-06T09:00:00Z,['en']
FpCKt_mFWj0,public,栗みたいな口しやがって！ #ホロライブ #ホロぐら #hololive,2023-10-04T10:00:10Z,PT9S,[],1481979,65023,365,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
aR2dCQtNfJc,public,【同時視聴】Blue Journey 1st Live「夜明けのうた」もう一度旅をしませんか？【ホロライブ公式 / 友人A.春先のどか】,2023-10-03T10:51:56Z,PT1H18M41S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR']",52974,5107,19,['https://en.wikipedia.org/wiki/Video_game_culture'],2023-10-03T09:29:06Z,2023-10-03T10:47:49Z,2023-10-03T09:30:00Z,[]
gBQVYrAeVf0,public,草野球はお好き？ #ホロぐら #ホロライブ #hololive #常闇トワ  #白銀ノエル #天音かなた #獅白ぼたん #大空スバル #博衣こより #白上フブキ #猫又おかゆ #友人A,2023-10-02T10:00:25Z,PT19S,[],279184,17855,157,['https://en.wikipedia.org/wiki/Video_game_culture'],,,,[]
bMxvCIKvt8U,public,【シュール】真面目なニュース番組です【#ホロタイムズ】,2023-10-02T09:00:08Z,PT5M46S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'ニュース', 'タイムズ', 'シュール', '情報番組', '白上フブキ', '大神ミオ', '猫又おかゆ', '夜空メル', 'Shirakami Fubuki', 'Ookami Mio', 'Nekomata Okayu', 'Yozora Mel', 'ゲーマーズ']",222673,14016,471,['https://en.wikipedia.org/wiki/Video_game_culture'],2023-10-02T09:00:08Z,2023-10-02T09:07:51Z,2023-10-02T09:00:00Z,"['es', 'en']"
-tVfp729a5M,public,【アニメ】お水を奪い合ったばっかりに…,2023-10-01T09:00:00Z,PT1M36S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR']",809959,41486,1609,['https://en.wikipedia.org/wiki/Video_game_culture'],,,,"['en', 'id', 'zh-Hant', 'es', 'zh-Hans', 'ko']"
FxAfCC3nv7E,public,【新ボイス発表】世界のおわりに、君と,2023-09-30T09:00:10Z,PT1M1S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '世界の終わり', 'SF', 'ボイス', 'シチュエーション']",132095,10942,309,['https://en.wikipedia.org/wiki/Video_game_culture'],2023-09-30T09:00:10Z,2023-09-30T09:03:07Z,2023-09-30T09:00:00Z,['en']
NjxkfwYvi_A,public,深夜にラーメンをすする百鬼あやめと大空スバル #ホロライブ #hololive #shorts,2023-09-29T10:00:30Z,PT21S,[],717134,60853,1029,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
fh4QPDiRIps,public,【ホロのこしかけ 27】6周年突入！ReGLOSSにBJに新鮮な9月NEWS！兎化も最終章に！【友人A・えーちゃん】hololive FM,2023-09-28T14:45:19Z,PT1H22M58S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR']",60287,4800,25,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2023-09-28T13:15:14Z,2023-09-28T14:38:10Z,2023-09-28T13:15:00Z,[]
3aWvr8iMwNw,public,【MV】DODEKAMBITIOUS【#ドデカルテット】,2023-09-28T11:30:09Z,PT3M25S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '大空スバル', 'さくらみこ', '猫又おかゆ', '兎田ぺこら', 'ドデカンビシャス', 'Medansy', '犬絵', 'QP:flapper', '雨野みず', '空橋ナオト', '紺色。', 'ドデカミン']",282545,22566,582,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",2023-09-28T11:30:09Z,2023-09-28T11:35:31Z,2023-09-28T11:30:00Z,['en']
rsevTztCNtw,public,VTuber事務所スタッフの激しい一日 #社会人あるある #ホロライブ #hololive #shorts #友人A,2023-09-27T11:23:47Z,PT16S,[],969937,61587,1522,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
EI_xQrD3Lhs,public,伝説の剣が抜けない #ホロぐら #ホロライブ #hololive #アーニャ・メルフィッサ #百鬼あやめ,2023-09-25T10:00:09Z,PT18S,[],1092521,64879,418,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
CGYiamUPdSA,public,【拡散希望】ホロライブメンバー面白つぶやき大集合【#トゥイートクイズ】,2023-09-25T09:00:07Z,PT10M7S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', '白銀ノエル', 'Shirogane Noel', 'アキ・ローゼンタール', 'アキロゼ', 'Aki Rosenthal', 'ラプラス・ダークネス', 'La+ Darknesss', 'クイズ', 'Twitter', 'ポスト', 'リポスト', 'ツイート', 'つぶやき']",184003,10011,226,['https://en.wikipedia.org/wiki/Video_game_culture'],2023-09-25T09:00:07Z,2023-09-25T09:12:12Z,2023-09-25T09:00:00Z,"['es', 'en']"
h55hgv_wIXY,public,【アニメ】おなかすいちゃったの？,2023-09-24T09:00:21Z,PT1M20S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR']",638704,39228,1364,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,"['id', 'es', 'ko', 'en']"
eDyZIs4AQhk,public,【MV】かわいこちぇっく！／戌神ころね（hololive × HoneyWorks）【#ホロハニ Original】,2023-09-23T08:00:07Z,PT3M,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'HoneyWorks', 'ハニーワークス', 'オリジナル楽曲', 'フルMV', 'Music Video', '戌神ころね']",673933,37073,670,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",2023-09-23T08:00:07Z,2023-09-23T08:05:06Z,2023-09-23T08:00:00Z,['en']
ZSsofpeuXGc,public,もしも格ゲーに出演した時のために必殺技を準備しておこう！ #ラプラス・ダークネス #hololive #格闘ゲーム,2023-09-22T10:00:36Z,PT26S,[],2010827,119709,2942,"['https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,,,[]
dj1pLTEWzrQ,public,可愛すぎる「可愛くてごめん」歌ってみた - HoneyWorks 【 #ホロハニ 】,2023-09-21T12:00:37Z,PT15S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'HoneyWorks', '歌ってみた', '可愛くてごめん']",250826,25608,154,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
7jY_rTq3xZg,public,【#ホロサマ振り返り】今世紀最高の夏どうだった？来年の夏妄想アイデアも！,2023-09-20T11:13:02Z,PT1H9M6S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR']",118971,8298,32,[],2023-09-20T09:58:49Z,2023-09-20T11:07:52Z,2023-09-20T10:00:00Z,[]
XzLs7f7-d44,public,SWANLAKE #大空スバル #笑い袋 #hololive #shorts #白鳥の湖,2023-09-20T10:00:26Z,PT12S,[],438692,30215,342,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
EUBv3XLMgXY,public,ひと夏の青春の思い出 【#ホロサマShorts 総集編】,2023-09-19T10:00:09Z,PT47M31S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR']",105960,9832,242,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",2023-09-19T10:00:09Z,2023-09-19T10:49:36Z,2023-09-19T10:00:00Z,['en']
-IWKas_IbV4,public,生首が飛んできた #ホロぐら #ホロライブ #hololive #クレイジー・オリー,2023-09-18T10:00:00Z,PT19S,[],490606,30352,142,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
6sKTw3GLmQg,public,【数の力】三人の力を合わせて倒せ！友人A！【#VSホロ連合】,2023-09-18T09:00:10Z,PT12M11S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR', 'クイズ', 'イントロクイズ', '三人寄れば文殊の知恵', '連合軍']",232312,10506,391,['https://en.wikipedia.org/wiki/Video_game_culture'],2023-09-18T09:00:10Z,2023-09-18T09:14:17Z,2023-09-18T09:00:00Z,"['es', 'en']"
pxgbQ7kIfWc,public,ホロライブのみんなで可愛くてごめん #ホロハニ #フル公開中,2023-09-17T13:55:00Z,PT27S,"['hololive', 'ホロライブ', 'VTuber', 'バーチャルYouTuber', 'VR']",197583,23122,115,"['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",,,,[]
